repo,file_path,class_name,comment_text,level,start_line,end_line,commit_hash,commit_date,commit_message
guava,guava-testlib/src/com/google/common/collect/testing/google/ListMultimapReplaceValuesTester.java,ListMultimapReplaceValuesTester,"/**
 * Testers for {@link ListMultimap#replaceValues(Object, Iterable)}.
 *
 * @author Louis Wasserman
 */",class,27,31,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultimapEqualsTester.java,MultimapEqualsTester,"/**
 * Tester for {@code Multimap.equals}.
 *
 * @author Louis Wasserman
 */",class,34,38,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-testlib/src/com/google/common/collect/testing/google/BiMapPutTester.java,BiMapPutTester,/** Tester for {@code BiMap.put} and {@code BiMap.forcePut}. */,class,33,33,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultisetEqualsTester.java,MultisetEqualsTester,"/**
 * Tests for {@code Multiset.equals} and {@code Multiset.hashCode}.
 *
 * @author Louis Wasserman
 */",class,26,30,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/AbstractMultisetSetCountTester.java,AbstractMultisetSetCountTester,"/**
 * Common superclass for {@link MultisetSetCountUnconditionallyTester} and {@link
 * MultisetSetCountConditionallyTester}. It is used by those testers to test calls to the
 * unconditional {@code setCount()} method and calls to the conditional {@code setCount()} method
 * when the expected present count is correct.
 *
 * @author Chris Povirk
 */",class,43,50,fb062c0da22c2f38ff0c6f411df8683d8ee144f6,2025-08-07 09:01:51 -0700,Remove `emulated = true` from `@GwtCompatible` usages.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultisetContainsTester.java,MultisetContainsTester,"/**
 * Tests for {@code Multiset.containsAll} not already addressed by {@code CollectionContainsTester}.
 *
 * @author Louis Wasserman
 */",class,24,28,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultimapPutTester.java,MultimapPutTester,"/**
 * Tester for {@link Multimap#put}.
 *
 * @author Louis Wasserman
 */",class,44,48,35a4ccbcbb86952f1c021424acd70c7526e8964d,2025-09-22 13:51:10 -0700,Remove some unnecessary type arguments.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultisetTestSuiteBuilder.java,MultisetTestSuiteBuilder,"/**
 * Creates, based on your criteria, a JUnit test suite that exhaustively tests a {@code Multiset}
 * implementation.
 *
 * @author Jared Levy
 * @author Louis Wasserman
 */",class,48,54,ab2f614c2cf6810b625de2988b03e09a941509c5,2025-08-08 18:11:02 -0700,Make nested package-private classes `final`.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultimapContainsValueTester.java,MultimapContainsValueTester,"/**
 * Tester for {@link Multimap#containsValue}.
 *
 * @author Louis Wasserman
 */",class,30,34,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/AbstractMultisetTester.java,AbstractMultisetTester,"/**
 * Base class for multiset collection tests.
 *
 * @author Jared Levy
 */",class,24,28,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/SetMultimapPutTester.java,SetMultimapPutTester,"/**
 * Tests for {@link SetMultimap#replaceValues}.
 *
 * @author Louis Wasserman
 */",class,32,36,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/ListMultimapAsMapTester.java,ListMultimapAsMapTester,"/**
 * Testers for {@link com.google.common.collect.ListMultimap#asMap}.
 *
 * @author Louis Wasserman
 * @param <K> The key type of the tested multimap.
 * @param <V> The value type of the tested multimap.
 */",class,40,46,0785eb3f36f9d3be17c4831d4ac81e0db4ca59ae,2025-05-13 10:23:52 -0700,Use collection constructors instead of legacy static factories.
guava,guava-testlib/src/com/google/common/collect/testing/google/SortedMapGenerators.java,SortedMapGenerators,"/**
 * Generators of sorted maps and derived collections.
 *
 * @author Kevin Bourrillion
 * @author Jesse Wilson
 * @author Jared Levy
 * @author Hayward Chan
 * @author Chris Povirk
 * @author Louis Wasserman
 */",class,35,44,af59e645c98434fed797ad893877ac119c8a3425,2025-08-10 12:51:22 -0700,Address some http://errorprone.info/bugpattern/PrivateConstructorForUtilityClass warnings.
guava,guava-testlib/src/com/google/common/collect/testing/google/ListMultimapPutTester.java,ListMultimapPutTester,"/**
 * Testers for {@link ListMultimap#put(Object, Object)}.
 *
 * @author Louis Wasserman
 */",class,29,33,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/SetMultimapEqualsTester.java,SetMultimapEqualsTester,"/**
 * Testers for {@link SetMultimap#equals(Object)}.
 *
 * @author Louis Wasserman
 */",class,26,30,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/BiMapEntrySetTester.java,BiMapEntrySetTester,/** Tester for {@code BiMap.entrySet} and methods on the entries in the set. */,class,31,31,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultisetNavigationTester.java,MultisetNavigationTester,"/**
 * Tester for navigation of SortedMultisets.
 *
 * @author Louis Wasserman
 */",class,45,49,831793cce82d0bd148b0599db2be0667a6fe1afc,2024-12-19 12:10:50 -0800,Remove workarounds and update comments related to old JDKs.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultimapKeySetTester.java,MultimapKeySetTester,"/**
 * Tester for {@code Multimap.keySet}.
 *
 * @author Louis Wasserman
 */",class,32,36,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultisetIteratorTester.java,MultisetIteratorTester,"/**
 * Tester to make sure the {@code iterator().remove()} implementation of {@code Multiset} works when
 * there are multiple occurrences of elements.
 *
 * @author Louis Wasserman
 */",class,36,41,fb062c0da22c2f38ff0c6f411df8683d8ee144f6,2025-08-07 09:01:51 -0700,Remove `emulated = true` from `@GwtCompatible` usages.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultimapToStringTester.java,MultimapToStringTester,"/**
 * Tester for {@code Multimap.toString()}.
 *
 * @author Louis Wasserman
 */",class,30,34,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/AbstractMultimapTester.java,AbstractMultimapTester,"/**
 * Superclass for all {@code Multimap} testers.
 *
 * @author Louis Wasserman
 */",class,35,39,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-testlib/src/com/google/common/collect/testing/google/DerivedGoogleCollectionGenerators.java,DerivedGoogleCollectionGenerators,"/**
 * Derived suite generators for Guava collection interfaces, split out of the suite builders so that
 * they are available to GWT.
 *
 * @author Louis Wasserman
 */",class,39,44,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-testlib/src/com/google/common/collect/testing/google/ListGenerators.java,ListGenerators,"/**
 * Common generators of different types of lists.
 *
 * @author Hayward Chan
 */",class,35,39,35a4ccbcbb86952f1c021424acd70c7526e8964d,2025-09-22 13:51:10 -0700,Remove some unnecessary type arguments.
guava,guava-testlib/src/com/google/common/collect/testing/google/BiMapInverseTester.java,BiMapInverseTester,"/**
 * Tests for the {@code inverse} view of a BiMap.
 *
 * <p>This assumes that {@code bimap.inverse().inverse() == bimap}, which is not technically
 * required but is fulfilled by all current implementations.
 *
 * @author Louis Wasserman
 */",class,34,41,fb062c0da22c2f38ff0c6f411df8683d8ee144f6,2025-08-07 09:01:51 -0700,Remove `emulated = true` from `@GwtCompatible` usages.
guava,guava-testlib/src/com/google/common/collect/testing/google/MultimapRemoveAllTester.java,MultimapRemoveAllTester,"/**
 * Tests for {@link Multimap#removeAll(Object)}.
 *
 * @author Louis Wasserman
 */",class,36,40,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/google/SortedSetMultimapGetTester.java,SortedSetMultimapGetTester,"/**
 * Tester for {@link SortedSetMultimap#get(Object)}.
 *
 * @author Louis Wasserman
 */",class,23,27,ed2c12aab2cf59a52d5d7e567b1752aef9d498b4,2024-11-14 15:36:35 -0800,Clarify comments about our usage of `@Ignore` and the associated suppression.
guava,guava-testlib/src/com/google/common/collect/testing/features/ConflictingRequirementsException.java,ConflictingRequirementsException,"/**
 * Thrown when requirements on a tester method or class conflict with each other.
 *
 * @author George van den Driessche
 */",class,24,28,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/src/com/google/common/collect/testing/features/TesterRequirements.java,TesterRequirements,"/**
 * Encapsulates the constraints that a class under test must satisfy in order for a tester method to
 * be run against that class.
 *
 * @author George van den Driessche
 */",class,28,33,35a4ccbcbb86952f1c021424acd70c7526e8964d,2025-09-22 13:51:10 -0700,Remove some unnecessary type arguments.
guava,guava-testlib/src/com/google/common/collect/testing/features/FeatureUtil.java,FeatureUtil,"/**
 * Utilities for collecting and validating tester requirements from annotations.
 *
 * @author George van den Driessche
 */",class,39,43,8ebb375fce9bd50a3a924285bf175c8fb1870d36,2024-12-21 06:47:45 -0800,Use `@NullMarked` instead of our custom `@ElementTypesAreNonnullByDefault` annotations.
guava,guava-testlib/test/com/google/common/testing/AbstractPackageSanityTestsTest.java,AbstractPackageSanityTestsTest,"/**
 * Unit tests for {@link AbstractPackageSanityTests}.
 *
 * @author Ben Yu
 */",class,28,32,215f2563ab098f86f143d59e472b766c9876119a,2024-12-27 18:45:32 -0800,Fix or suppress `IdentifierName` (and sometimes `ConstantNameForConstants`) warnings.
guava,guava-testlib/test/com/google/common/testing/AbstractPackageSanityTestsTest.java,ConcretePackageSanityTests,"/*
   * This is a public type so that the Android test runner can create an instance directly as it
   * insists upon doing. It then runs the test, which behaves exactly like this package's existing
   * PackageSanityTests. (The test would run on the JVM, too, if not for the suppression below, and
   * that would be a problem because it violates small-test rules. Note that we strip the
   * suppression externally, but it's OK because we don't enforce test-size rules there.)
   *
   * We'd just use PackageSanityTests directly, saving us from needing this separate type, but we're
   * currently skipping MediumTests on Android, and we skip them by not making them present at
   * runtime at all. I could just make _this_ test a MediumTest, but then it wouldn't run on
   * Android.... The right long-term fix is probably to get MediumTests running under Android by
   * default and then suppress them strategically as needed.
   */",class,35,47,215f2563ab098f86f143d59e472b766c9876119a,2024-12-27 18:45:32 -0800,Fix or suppress `IdentifierName` (and sometimes `ConstantNameForConstants`) warnings.
guava,guava-testlib/test/com/google/common/testing/TestLogHandlerTest.java,TestLogHandlerTest,"/**
 * Unit test for {@link TestLogHandler}.
 *
 * @author kevinb
 */",class,25,29,af59e645c98434fed797ad893877ac119c8a3425,2025-08-10 12:51:22 -0700,Address some http://errorprone.info/bugpattern/PrivateConstructorForUtilityClass warnings.
guava,guava-testlib/test/com/google/common/testing/ReflectionFreeAssertThrows.java,ReflectionFreeAssertThrows,/** Replacements for JUnit's {@code assertThrows} that work under GWT/J2CL. */,class,37,37,fb062c0da22c2f38ff0c6f411df8683d8ee144f6,2025-08-07 09:01:51 -0700,Remove `emulated = true` from `@GwtCompatible` usages.
guava,guava-testlib/test/com/google/common/testing/TearDownStackTest.java,TearDownStackTest,"/**
 * @author Luiz-Otavio ""Z"" Zorzella
 */",class,28,30,7730d1317dc179a1eabb34ad6db251e9c9a5f844,2025-10-01 06:10:43 -0700,Delete `ClusterException` in favor of suppressed exceptions.
guava,guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,EqualsTesterTest,"/**
 * Unit tests for {@link EqualsTester}.
 *
 * @author Jim McMaster
 */",class,33,37,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,ValidTestObject,"/**
   * Test class with valid equals and hashCode methods. Testers created with instances of this class
   * should always pass.
   */",class,283,286,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,InvalidHashCodeObject,/** Test class with invalid hashCode method. */,class,320,320,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,NonReflexiveObject,/** Test class that violates reflexivity. It is not equal to itself */,class,347,347,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,InvalidEqualsNullObject,/** Test class that returns true if the test object is null */,class,361,361,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/test/com/google/common/testing/EqualsTesterTest.java,InvalidEqualsIncompatibleClassObject,/** Test class that returns true even if the test object is of the wrong class */,class,375,375,ad8a1e5d35f395e8c7f187fa23b4cfb1f17055e8,2025-05-14 12:37:24 -0700,Fix some https://errorprone.info/bugpattern/FieldCanBeFinal warnings.
guava,guava-testlib/test/com/google/common/testing/ArbitraryInstancesTest.java,ArbitraryInstancesTest,"/**
 * Unit test for {@link ArbitraryInstances}.
 *
 * @author Ben Yu
 */",class,140,144,856123ecc6f550759be8d5eb6c395553781e609d,2025-07-16 10:36:48 -0700,Apply the newly generalized [EffectivelyPrivate](https://github.com/google/error-prone/issues/5156) refactoring.
guava,guava-testlib/test/com/google/common/testing/FakeTickerTest.java,FakeTickerTest,"/**
 * Unit test for {@link FakeTicker}.
 *
 * @author Jige Yu
 */",class,37,41,fb062c0da22c2f38ff0c6f411df8683d8ee144f6,2025-08-07 09:01:51 -0700,Remove `emulated = true` from `@GwtCompatible` usages.
guava,guava-testlib/test/com/google/common/testing/FreshValueGeneratorTest.java,FreshValueGeneratorTest,"/**
 * Tests for {@link FreshValueGenerator}.
 *
 * @author Ben Yu
 */",class,115,119,a0b90e75bf8bd3338a41ed6a83d0e4e04af586b4,2024-12-19 09:59:53 -0800,Explicitly annotate some null-unmarked classes as `@NullUnmarked`.
guava,guava-testlib/test/com/google/common/testing/PackageSanityTests.java,PackageSanityTests,/** Test nulls for the entire package. */,class,21,21,a0b90e75bf8bd3338a41ed6a83d0e4e04af586b4,2024-12-19 09:59:53 -0800,Explicitly annotate some null-unmarked classes as `@NullUnmarked`.
guava,guava-testlib/test/com/google/common/testing/RelationshipTesterTest.java,RelationshipTesterTest,"/**
 * Tests for {@link RelationshipTester}.
 *
 * @author Ben Yu
 */",class,24,28,ab2f614c2cf6810b625de2988b03e09a941509c5,2025-08-08 18:11:02 -0700,Make nested package-private classes `final`.
guava,guava-testlib/test/com/google/common/testing/NullPointerTesterTest.java,NullPointerTesterTest,"/**
 * Unit test for {@link NullPointerTester}.
 *
 * @author Kevin Bourrillion
 * @author Mick Killianey
 */",class,55,60,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/testing/NullPointerTesterTest.java,FooException,/** Non-NPE RuntimeException. */,class,68,68,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/testing/NullPointerTesterTest.java,OneArg,"/**
   * Class for testing all permutations of static/non-static one-argument methods using
   * methodParameter().
   */",class,73,76,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/testing/NullPointerTesterTest.java,TwoArg,"/**
   * Class for testing all permutations of nullable/non-nullable two-argument methods using
   * testMethod().
   *
   * <ul>
   *   <li>normalNormal: two params, neither is Nullable
   *   <li>nullableNormal: only first param is Nullable
   *   <li>normalNullable: only second param is Nullable
   *   <li>nullableNullable: both params are Nullable
   * </ul>
   */",class,349,359,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/testing/NullPointerTesterTest.java,PassObject,/** Lots of well-behaved methods. */,class,508,508,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/testing/SerializableTesterTest.java,SerializableTesterTest,"/**
 * Tests for {@link SerializableTester}.
 *
 * @author Nick Kralevich
 */",class,25,29,5d336dba0e1db909ade66658252124d9c23390b5,2025-02-13 09:30:16 -0800,Withdraw usages of `java.io.Serial` from the external repo.
guava,guava-testlib/test/com/google/common/testing/EquivalenceTesterTest.java,EquivalenceTesterTest,"/**
 * Tests for {@link EquivalenceTester}.
 *
 * @author Gregory Kick
 */",class,32,36,a3e17c25cb7f16be537d0582716598082a89c677,2024-12-27 08:16:12 -0800,"Apply inlinings where possible and appropriate, and suppress elsewhere."
guava,guava-testlib/test/com/google/common/testing/EquivalenceTesterTest.java,TestObject,/** An object with a friendly {@link #toString()}. */,class,198,198,a3e17c25cb7f16be537d0582716598082a89c677,2024-12-27 08:16:12 -0800,"Apply inlinings where possible and appropriate, and suppress elsewhere."
guava,guava-testlib/test/com/google/common/testing/GcFinalizationTest.java,GcFinalizationTest,"/**
 * Tests for {@link GcFinalization}.
 *
 * @author Martin Buchholz
 * @author mike nonemacher
 */",class,32,37,1fa83fa40e6646dfff8a3f997618af73d59c7fe0,2025-05-13 11:42:57 -0700,Fix some https://errorprone.info/bugpattern/UnnecessaryFinal warnings.
guava,guava-testlib/test/com/google/common/testing/ClassSanityTesterTest.java,ClassSanityTesterTest,"/**
 * Unit tests for {@link ClassSanityTester}.
 *
 * @author Ben Yu
 */",class,45,49,af59e645c98434fed797ad893877ac119c8a3425,2025-08-10 12:51:22 -0700,Address some http://errorprone.info/bugpattern/PrivateConstructorForUtilityClass warnings.
guava,guava-testlib/test/com/google/common/testing/ClassSanityTesterTest.java,JdkObjectFactory,/** String doesn't check nulls as we expect. But the framework should ignore. */,class,601,601,af59e645c98434fed797ad893877ac119c8a3425,2025-08-10 12:51:22 -0700,Address some http://errorprone.info/bugpattern/PrivateConstructorForUtilityClass warnings.
guava,guava-testlib/test/com/google/common/testing/anotherpackage/SomeClassThatDoesNotUseNullable.java,SomeClassThatDoesNotUseNullable,"/** Does not check null, but should not matter since it's in a different package. */",class,19,19,fc5979f45d14e21d61c52f2adf9d292d2d605dc4,2012-04-27 13:06:02 -0400,"Cleanup grab bag: - Findbugs warnings - compiler warnings (cast, generic array, unchecked) - Javadoc warnings - unnecessary @Beta tags for package-private classes - unnecessary Platform.newArray(Class, int) indirection - Guava copyrights - exception message typo - DerivedGenerator documentation - parameterized instanceof - import sorting in files already changed ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=29598347"
guava,guava-testlib/test/com/google/common/testing/anotherpackage/ForwardingWrapperTesterTest.java,ForwardingWrapperTesterTest,"/**
 * Tests for {@link ForwardingWrapperTester}. Live in a different package to detect reflection
 * access issues, if any.
 *
 * @author Ben Yu
 */",class,41,46,e6e02592966528ec5908b0d03ed6cd83b9cef6d7,2025-07-14 07:37:29 -0700,Remove explicit visibilities from effectively private members.
guava,guava-testlib/test/com/google/common/util/concurrent/testing/TestingExecutorsTest.java,TestingExecutorsTest,"/**
 * Tests for TestingExecutors.
 *
 * @author Eric Chang
 */",class,32,36,266b30c1f106bd40b9ff551cd40bd1347249f300,2024-10-18 15:07:12 -0700,Use some static imports.
guava,guava-testlib/test/com/google/common/collect/testing/FeatureSpecificTestSuiteBuilderTest.java,FeatureSpecificTestSuiteBuilderTest,"/**
 * @author Max Ross
 */",class,26,28,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
guava,guava-testlib/test/com/google/common/collect/testing/OpenJdk6Tests.java,OpenJdk6Tests,"/**
 * Suite of tests for OpenJdk 6 tests. The existence of this class is a hack because the
 * suitebuilder won't pick up the suites directly in the other classes because they don't extend
 * TestCase. Ergh.
 *
 * @author Kevin Bourrillion
 */",class,23,29,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
guava,guava-testlib/test/com/google/common/collect/testing/SafeTreeMapTest.java,SafeTreeMapTest,"/**
 * Tests for SafeTreeMap.
 *
 * @author Louis Wasserman
 */",class,39,43,0785eb3f36f9d3be17c4831d4ac81e0db4ca59ae,2025-05-13 10:23:52 -0700,Use collection constructors instead of legacy static factories.
guava,guava-testlib/test/com/google/common/collect/testing/MapTestSuiteBuilderTests.java,MapTestSuiteBuilderTests,"/**
 * Tests {@link MapTestSuiteBuilder} by using it against maps that have various negative behaviors.
 *
 * @author George van den Driessche
 */",class,50,54,055b54f8aa56a76ca40da3a57cfe87f69a24e0d1,2025-05-22 09:11:01 -0700,Call the two-arg `LinkageError` constructor instead of using `initCause` later.
guava,guava-testlib/test/com/google/common/collect/testing/MapTestSuiteBuilderTests.java,CheckSetUpHashMapGenerator,"/**
   * Map generator that verifies that {@code setUp()} methods are called in all the test cases. The
   * {@code setUpRan} parameter is set true by the {@code setUp} that every test case is supposed to
   * have registered, and set false by the {@code tearDown}. We use a dynamic proxy to intercept all
   * of the {@code Map} method calls and check that {@code setUpRan} is true.
   */",class,275,280,055b54f8aa56a76ca40da3a57cfe87f69a24e0d1,2025-05-22 09:11:01 -0700,Call the two-arg `LinkageError` constructor instead of using `initCause` later.
guava,guava-testlib/test/com/google/common/collect/testing/MapTestSuiteBuilderTests.java,CheckSetUpInvocationHandler,"/**
   * Intercepts calls to a {@code Map} to check that {@code setUpRan} is true when they happen. Then
   * forwards the calls to the underlying {@code Map}.
   */",class,297,300,055b54f8aa56a76ca40da3a57cfe87f69a24e0d1,2025-05-22 09:11:01 -0700,Call the two-arg `LinkageError` constructor instead of using `initCause` later.
guava,guava-testlib/test/com/google/common/collect/testing/MinimalIterableTest.java,MinimalIterableTest,"/**
 * Unit test for {@link MinimalIterable}.
 *
 * @author Kevin Bourrillion
 */",class,28,32,167113ac6e94d0fef46379e4678d2f369fe24807,2024-10-30 09:11:47 -0700,Use **more** static imports.
guava,guava-testlib/test/com/google/common/collect/testing/MyTester.java,MyTester,"/*
 * @Ignore affects the Android test runner (and only the Android test runner): It respects JUnit 4
 * annotations even on JUnit 3 tests.
 *
 * TODO(b/225350400): Remove @Ignore, which doesn't seem like it should be necessary and probably
 * soon won't be.
 */",class,23,29,2cc8c5eddb587db3ac12dacdd5563e79a4681ec4,2024-12-21 19:35:44 -0800,Migrate from Checker Framework annotations to JSpecify annotations.
guava,guava-testlib/test/com/google/common/collect/testing/HelpersTest.java,HelpersTest,"/**
 * Unit test for {@link Helpers}.
 *
 * @author Chris Povirk
 */",class,39,43,8aad7cd72c9a6701eb79b51be1d5de817faae9e2,2025-04-12 08:04:47 -0700,Address some `ImmutableCollectionsShortcuts` warnings.
guava,guava-testlib/test/com/google/common/collect/testing/OpenJdk6SetTests.java,OpenJdk6SetTests,"/**
 * Tests the {@link Set} implementations of {@link java.util}, suppressing tests that trip known
 * OpenJDK 6 bugs.
 *
 * @author Kevin Bourrillion
 */",class,31,36,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
guava,guava-testlib/test/com/google/common/collect/testing/IteratorTesterTest.java,IteratorTesterTest,"/**
 * Unit test for IteratorTester.
 *
 * @author Mick Killianey
 */",class,31,35,f6b2e04daee525d4b5d18608b675261d8d2805d3,2025-08-06 11:29:48 -0700,"Add some missing `@Override` annotations, and remove some unused imports."
guava,guava-testlib/test/com/google/common/collect/testing/IteratorTesterTest.java,IteratorWithJdkBug6529795,"/**
   * This Iterator wraps another iterator and gives it a bug found in JDK6.
   *
   * <p>This bug is this: if you create an iterator from a TreeSet and call next() on that iterator
   * when hasNext() is false, so that next() throws a NoSuchElementException, then subsequent calls
   * to remove() will incorrectly throw an IllegalStateException, instead of removing the last
   * element returned.
   *
   * <p>See <a href=""https://bugs.openjdk.org/browse/JDK-6529795"">JDK-6529795</a>
   */",class,98,107,f6b2e04daee525d4b5d18608b675261d8d2805d3,2025-08-06 11:29:48 -0700,"Add some missing `@Override` annotations, and remove some unused imports."
guava,guava-testlib/test/com/google/common/collect/testing/MinimalSetTest.java,MinimalSetTest,"/**
 * Unit test for {@link MinimalSet}.
 *
 * @author Regina O'Dell
 */",class,25,29,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
guava,guava-testlib/test/com/google/common/collect/testing/OpenJdk6ListTests.java,OpenJdk6ListTests,"/**
 * Tests the {@link List} implementations of {@link java.util}, suppressing tests that trip known
 * OpenJDK 6 bugs.
 *
 * @author Kevin Bourrillion
 */",class,31,36,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
guava,guava-testlib/test/com/google/common/collect/testing/MinimalCollectionTest.java,MinimalCollectionTest,"/**
 * Unit test for {@link MinimalCollection}.
 *
 * @author Kevin Bourrillion
 */",class,25,29,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
guava,guava-testlib/test/com/google/common/collect/testing/OpenJdk6QueueTests.java,OpenJdk6QueueTests,"/**
 * Tests the {@link Queue} implementations of {@link java.util}, suppressing tests that trip known
 * OpenJDK 6 bugs.
 *
 * @author Kevin Bourrillion
 */",class,28,33,1d3cbf8228a1bc30b4dcf1704c1aaae96443e79d,2025-01-25 08:16:13 -0800,Mark test-suite-builder suites and related code as `@AndroidIncompatible`.
